3192.87	95.7815
3191.93	98.428
3190.99	111.713
3190.05	109.038
3189.11	90.4087
3188.17	101.031
3187.23	103.675
3186.29	101.002
3185.35	108.96
3184.41	100.973
3183.47	111.586
3182.53	106.257
3181.59	108.898
3180.64	100.916
3179.7	95.5906
3178.76	76.9926
3177.82	106.182
3176.88	103.512
3175.94	116.766
3174.99	84.9089
3174.05	95.5089
3173.11	98.148
3172.17	92.8294
3171.22	114.031
3170.28	103.409
3169.34	82.1852
3168.39	98.0781
3167.45	106.015
3166.51	108.65
3165.56	95.3865
3164.62	95.3729
3163.68	108.604
3162.73	84.7517
3161.79	82.0916
3160.84	105.909
3159.9	108.542
3158.96	100.585
3158.01	92.6312
3157.07	84.6793
3156.12	100.542
3155.18	111.11
3154.23	111.094
3153.29	92.5651
3152.34	100.485
3151.39	79.3189
3150.45	95.1691
3149.5	79.2963
3148.56	84.5707
3147.61	113.626
3146.67	76.6203
3145.72	97.743
3144.77	84.5224
3143.83	110.92
3142.88	100.342
3141.93	89.7667
3140.99	100.313
3140.04	95.0199
3139.09	84.4501
3138.14	116.102
3137.2	113.447
3136.25	110.793
3135.3	92.3146
3134.35	89.6642
3133.4	92.2883
3132.46	87.0022
3131.51	105.442
3130.56	92.2488
3129.61	89.6003
3128.66	94.8574
3127.71	92.2093
3126.76	102.733
3125.81	113.253
3124.86	121.137
3123.92	89.5236
3122.97	107.94
3122.02	113.189
3121.07	97.381
3120.12	123.683
3119.17	76.3039
3118.22	110.493
3117.27	94.695
3116.31	102.572
3115.36	102.557
3114.41	113.059
3113.46	99.8988
3112.51	86.7418
3111.56	105.127
3110.61	99.856
3109.66	107.724
3108.71	105.082
3107.75	84.0532
3106.8	81.4149
3105.85	78.7774
3104.9	105.022
3103.95	86.6304
3102.99	115.491
3102.04	81.3568
3101.09	102.337
3100.13	97.0755
3099.18	102.308
3098.23	99.6707
3097.27	107.524
3096.32	104.887
3095.37	99.628
3094.41	102.235
3093.46	110.084
3092.51	107.447
3091.55	99.5711
3090.6	89.0772
3089.64	107.401
3088.69	107.386
3087.73	91.6578
3086.78	112.592
3085.83	83.7774
3084.87	99.4715
3083.91	94.2227
3082.96	94.2092
3082	120.361
3081.05	99.4146
3080.09	102.016
3079.14	107.232
3078.18	104.602
3077.22	122.89
3076.27	109.801
3075.31	88.8737
3074.36	94.0881
3073.4	99.301
3072.44	94.0612
3071.48	96.6602
3070.53	112.319
3069.57	107.079
3068.61	96.6187
3067.66	101.827
3066.7	107.033
3065.74	99.1874
3064.78	109.613
3063.82	106.987
3062.87	88.7086
3061.91	120
3060.95	96.5082
3059.99	83.4546
3059.03	109.519
3058.07	112.11
3057.11	114.701
3056.15	112.078
3055.2	114.668
3054.24	99.0173
3053.28	88.5818
3052.32	109.409
3051.36	111.998
3050.4	93.7522
3049.44	80.7195
3048.48	106.743
3047.52	106.727
3046.56	85.8903
3045.6	88.4804
3044.63	85.8657
3043.67	117.073
3042.71	88.4424
3041.75	91.0306
3040.79	72.8141
3039.83	106.605
3038.87	122.189
3037.9	109.174
3036.94	109.159
3035.98	98.7484
3035.02	101.333
3034.06	96.1222
3033.09	111.694
3032.13	96.0947
3031.17	114.258
3030.21	109.049
3029.24	106.438
3028.28	96.0397
3027.32	83.0494
3026.35	98.6071
3025.39	101.188
3024.43	124.521
3023.46	106.346
3022.5	101.144
3021.53	108.909
3020.57	101.115
3019.61	108.878
3018.64	106.27
3017.68	106.255
3016.71	88.1011
3015.75	103.633
3014.78	106.209
3013.82	111.374
3012.85	98.4095
3011.89	106.163
3010.92	106.148
3009.95	100.956
3008.99	121.647
3008.02	100.927
3007.06	90.5624
3006.09	77.6138
3005.12	90.5365
3004.16	100.869
3003.19	85.3385
3002.22	85.3263
3001.26	85.314
3000.29	74.9622
2999.32	95.6277
2998.35	105.951
2997.39	90.4327
2996.42	103.337
2995.45	69.7424
2994.48	131.717
2993.51	126.533
2992.55	103.278
2991.58	100.681
2990.61	113.573
2989.64	69.6824
2988.67	82.5747
2987.7	98.0434
2986.73	108.348
2985.76	79.9598
2984.8	110.896
2983.83	95.4085
2982.86	110.864
2981.89	105.693
2980.92	105.677
2979.95	113.394
2978.98	110.801
2978.01	79.8681
2977.04	82.4327
2976.06	95.2991
2975.09	108.162
2974.12	84.9721
2973.15	105.556
2972.18	79.7994
2971.21	77.2141
2970.24	95.2171
2969.27	118.361
2968.29	90.0444
2967.32	102.893
2966.35	118.31
2965.38	95.1488
2964.41	105.42
2963.43	92.5506
2962.46	110.531
2961.49	89.9539
2960.52	92.5108
2959.54	79.6506
2958.57	89.9152
2957.6	100.177
2956.62	89.8894
2955.65	100.148
2954.68	97.5662
2953.7	89.8507
2952.73	94.9714
2951.75	84.692
2950.78	89.812
2949.8	89.7991
2948.83	89.7862
2947.86	89.7733
2946.88	94.8896
2945.91	82.0549
2944.93	97.4262
2943.96	105.103
2942.98	123.029
2942	94.8215
2941.03	105.057
2940.05	112.728
2939.08	87.0957
2938.1	107.573
2937.12	110.119
2936.15	92.1792
2935.17	97.2863
2934.2	99.8321
2933.22	89.5801
2932.24	87.0081
2931.26	102.348
2930.29	104.891
2929.31	86.9706
2928.33	99.7461
2927.35	89.5029
2926.38	92.0469
2925.4	102.26
2924.42	104.801
2923.44	102.23
2922.46	97.1047
2921.49	97.0908
2920.51	102.186
2919.53	99.6171
2918.55	102.157
2917.57	89.3743
2916.59	109.787
2915.61	86.7958
2914.63	84.2309
2913.65	89.3229
2912.67	104.62
2911.69	99.5026
2910.71	99.4883
2909.73	99.474
2908.75	104.56
2907.77	94.3456
2906.79	109.629
2905.81	96.8676
2904.83	91.7561
2903.85	96.8398
2902.87	91.7298
2901.89	73.8828
2900.91	89.1561
2899.92	119.707
2898.94	84.0372
2897.96	109.487
2896.98	86.5589
2896	94.1829
2895.01	86.534
2894.03	101.79
2893.05	104.32
2892.07	111.937
2891.08	111.921
2890.1	104.275
2889.12	99.1739
2888.13	83.9043
2887.15	91.5188
2886.17	99.1311
2885.18	106.741
2884.2	99.1026
2883.22	99.0883
2882.23	101.614
2881.25	101.6
2880.26	96.5059
2879.28	99.0313
2878.29	116.789
2877.31	96.4642
2876.32	109.141
2875.34	109.125
2874.35	81.198
2873.37	104.02
2872.38	81.1746
2871.4	88.7719
2870.41	88.7591
2869.43	96.3532
2868.44	91.2688
2867.45	98.8603
2866.47	91.2425
2865.48	111.503
2864.49	96.2838
2863.51	98.8034
2862.52	83.5908
2861.53	75.9807
2860.55	88.6314
2859.56	93.6825
2858.57	103.795
2857.58	103.78
2856.6	113.889
2855.61	108.812
2854.62	103.736
2853.63	108.78
2852.64	113.823
2851.65	96.1036
2850.67	80.9177
2849.68	103.661
2848.69	85.9503
2847.7	75.8276
2846.71	93.5072
2845.72	98.5474
2844.73	116.219
2843.74	90.9406
2842.75	98.5048
2841.76	85.8636
2840.77	88.3763
2839.78	80.7895
2838.79	78.2536
2837.8	90.862
2836.81	105.99
2835.82	88.3126
2834.83	98.3913
2833.84	100.9
2832.85	75.6638
2831.85	103.392
2830.86	78.1634
2829.87	103.362
2828.88	118.472
2827.89	93.2514
2826.89	98.2778
2825.9	90.7049
2824.91	98.2495
2823.92	98.2353
2822.93	90.6657
2821.93	108.279
2820.94	85.604
2819.95	115.8
2818.95	88.0963
2817.96	103.184
2816.97	88.0709
2815.97	93.0901
2814.98	100.623
2813.98	125.761
2812.99	95.5647
2812	105.609
2811	105.594
2810.01	103.065
2809.01	108.077
2808.02	118.113
2807.02	97.9946
2806.03	92.9559
2805.03	87.9185
2804.04	100.464
2803.04	70.3145
2802.05	87.8805
2801.05	97.9098
2800.05	110.446
2799.06	110.43
2798.06	100.377
2797.07	105.38
2796.07	97.8392
2795.07	90.3
2794.08	110.351
2793.08	72.7207
2792.08	92.7682
2791.08	97.7685
2790.09	100.261
2789.09	110.271
2788.09	117.773
2787.09	105.228
2786.1	97.698
2785.1	105.198
2784.1	115.2
2783.1	82.6317
2782.1	92.6343
2781.1	100.131
2780.1	117.637
2779.11	95.0967
2778.11	90.0786
2777.11	80.0583
2776.11	110.064
2775.11	87.5384
2774.11	70.0206
2773.11	85.0128
2772.11	92.5005
2771.11	82.4885
2770.11	94.9731
2769.11	102.456
2768.11	87.4499
2767.11	89.9355
2766.11	112.403
2765.11	67.4321
2764.1	112.371
2763.1	79.8964
2762.1	124.82
2761.1	82.3694
2760.1	107.314
2759.1	107.299
2758.09	92.3135
2757.09	109.762
2756.09	117.229
2755.09	124.694
2754.08	84.7796
2753.08	104.713
2752.08	82.2623
2751.08	74.7731
2750.07	107.159
2749.07	102.16
2748.07	104.637
2747.06	99.6398
2746.06	109.588
2745.05	74.7082
2744.05	69.7176
2743.05	99.5821
2742.04	94.5893
2741.04	74.665
2740.03	94.562
2739.03	89.5721
2738.02	84.5836
2737.02	94.5209
2736.01	106.942
2735.01	99.4669
2734	77.0757
2733	111.868
2731.99	72.0822
2730.98	86.9832
2729.98	121.759
2728.97	94.4116
2727.97	91.9137
2726.96	86.9328
2725.95	84.4368
2724.95	99.3231
2723.94	101.791
2722.93	111.706
2721.92	111.69
2720.92	94.3023
2719.91	94.2886
2718.9	91.7941
2717.89	86.8196
2716.89	94.2477
2715.88	99.1937
2714.87	89.2614
2713.86	111.561
2712.85	106.587
2711.84	81.7874
2710.84	81.7756
2709.83	76.8084
2708.82	86.7066
2707.81	108.987
2706.8	94.1113
2705.79	99.0502
2704.78	89.1322
2703.77	106.448
2702.76	113.858
2701.75	94.0431
2700.74	101.453
2699.73	98.9641
2698.72	89.0548
2697.71	98.9354
2696.7	81.6099
2695.68	93.9614
2694.67	86.5309
2693.66	103.822
2692.65	91.449
2691.64	111.206
2690.63	81.539
2689.62	96.3503
2688.6	93.8661
2687.59	111.141
2686.58	113.595
2685.57	93.8253
2684.55	101.218
2683.54	93.7981
2682.53	98.7206
2681.51	106.109
2680.5	88.8227
2679.49	86.3429
2678.47	81.3972
2677.46	91.2503
2676.45	113.43
2675.43	86.2929
2674.42	78.8849
2673.4	88.7326
2672.39	88.7198
2671.38	93.6351
2670.36	101.013
2669.35	93.6079
2668.33	96.0573
2667.32	91.1181
2666.3	98.4918
2665.28	91.0917
2664.27	86.1553
2663.25	95.9877
2662.24	81.2086
2661.22	93.4993
2660.21	93.4858
2659.19	86.0928
2658.17	71.3237
2657.16	88.5269
2656.14	86.0553
2655.12	86.0429
2654.11	88.4884
2653.09	98.3062
2652.07	105.664
2651.05	117.933
2650.04	90.8936
2649.02	93.3366
2648	112.97
2646.98	105.587
2645.96	95.7512
2644.94	95.7373
2643.93	98.1778
2642.91	95.7095
2641.89	107.964
2640.87	93.2283
2639.85	117.745
2638.83	83.3906
2637.81	105.449
2636.79	112.79
2635.77	95.6122
2634.75	98.0496
2633.73	80.8792
2632.71	95.5706
2631.69	102.907
2630.67	90.6432
2629.65	107.776
2628.63	75.9222
2627.61	85.7062
2626.59	93.0389
2625.57	90.5774
2624.55	102.803
2623.52	90.5511
2622.5	107.667
2621.48	107.651
2620.46	90.5116
2619.44	97.8362
2618.41	97.8219
2617.39	78.2462
2616.37	112.463
2615.35	83.1124
2614.32	87.9886
2613.3	90.4196
2612.28	105.067
2611.25	105.052
2610.23	95.2656
2609.21	112.348
2608.18	95.2379
2607.16	102.549
2606.14	92.7689
2605.11	100.078
2604.09	107.385
2603.06	80.5273
2602.04	92.715
2601.01	92.7015
2599.99	102.445
2598.96	80.4805
2597.94	92.661
2596.91	95.0857
2595.89	85.3209
2594.86	102.37
2593.83	102.355
2592.81	97.467
2591.78	107.198
2590.76	92.5668
2589.73	99.8601
2588.7	87.6693
2587.68	116.875
2586.65	99.8166
2585.62	107.105
2584.6	109.523
2583.57	102.206
2582.54	104.625
2581.51	116.773
2580.49	94.8646
2579.46	87.5546
2578.43	121.586
2577.4	109.411
2576.37	82.6543
2575.34	109.38
2574.32	85.0606
2573.29	104.488
2572.26	94.7542
2571.23	94.7404
2570.2	114.158
2569.17	116.57
2568.14	106.84
2567.11	80.1183
2566.08	87.3891
2565.05	118.929
2564.02	89.7904
2562.99	87.3509
2561.96	87.3382
2560.93	114.008
2559.9	84.8874
2558.87	99.425
2557.84	109.109
2556.81	80.0017
2555.77	101.806
2554.74	111.485
2553.71	113.892
2552.68	104.184
2551.65	99.3237
2550.61	101.731
2549.58	99.2948
2548.55	94.4374
2547.52	118.635
2546.48	70.2022
2545.45	77.4532
2544.42	104.063
2543.39	91.9489
2542.35	101.613
2541.32	104.017
2540.29	111.258
2539.25	82.2221
2538.22	96.7178
2537.18	84.6158
2536.15	84.6034
2535.11	84.5911
2534.08	101.495
2533.05	84.5664
2532.01	84.5541
2530.98	89.3727
2529.94	79.6992
2528.91	91.7615
2527.87	101.406
2526.83	86.9066
2525.8	82.0665
2524.76	94.1213
2523.73	108.586
2522.69	108.57
2521.65	110.966
2520.62	89.2425
2519.58	98.8759
2518.54	94.039
2517.51	103.669
2516.47	79.5483
2515.43	84.3571
2514.4	103.624
2513.36	101.199
2512.32	108.412
2511.28	96.3518
2510.24	98.7462
2509.21	72.2428
2508.17	77.0477
2507.13	110.74
2506.09	101.096
2505.05	79.4207
2504.01	96.2535
2502.97	89.0215
2501.93	125.093
2500.9	86.5902
2499.86	88.9825
2498.82	84.1604
2497.78	108.19
2496.74	98.5591
2495.7	100.948
2494.66	103.337
2493.62	84.0989
2492.57	108.111
2491.53	91.2808
2490.49	105.678
2489.45	93.6555
2488.41	100.845
2487.37	86.426
2486.33	86.4134
2485.29	100.801
2484.24	110.385
2483.2	81.5769
2482.16	107.954
2481.12	93.5462
2480.08	93.5325
2479.03	131.886
2477.99	86.3125
2476.95	98.286
2475.9	98.2716
2474.86	83.8782
2473.82	79.0736
2472.77	98.2286
2471.73	107.796
2470.69	86.2243
2469.64	107.765
2468.6	98.1712
2467.55	86.1865
2466.51	93.3551
2465.47	98.1282
2464.42	112.472
2463.38	110.063
2462.33	100.477
2461.29	102.855
2460.24	81.3151
2459.2	121.955
2458.15	88.4641
2457.1	90.8418
2456.06	93.2187
2455.01	83.6456
2453.97	88.4124
2452.92	95.567
2451.87	74.0536
2450.83	107.481
2449.78	95.5251
2448.73	85.96
2447.69	102.659
2446.64	83.5478
2445.59	85.9223
2444.54	88.2962
2443.49	83.5112
2442.45	73.9562
2441.4	93.0281
2440.35	83.4745
2439.3	102.539
2438.25	92.9873
2437.21	88.2058
2436.16	95.3437
2435.11	107.246
2434.06	92.9329
2433.01	85.7717
2431.96	92.9057
2430.91	95.274
2429.86	100.023
2428.81	111.914
2427.76	116.659
2426.71	114.262
2425.66	97.5844
2424.61	83.2915
2423.56	83.2794
2422.51	99.9206
2421.46	111.8
2420.41	102.27
2419.35	99.8767
2418.3	95.1068
2417.25	102.225
2416.2	97.4559
2415.15	99.8183
2414.1	92.6748
2413.04	90.2853
2411.99	92.6477
2410.94	92.6341
2409.89	90.2457
2408.83	109.229
2407.78	97.3418
2406.73	73.5891
2405.67	64.0844
2404.62	90.1796
2403.57	99.6576
2402.51	111.505
2401.46	92.5121
2400.4	109.101
2399.35	87.7422
2398.3	104.327
2397.24	94.8286
2396.19	94.8147
2395.13	75.8407
2394.08	109.005
2393.02	104.25
2391.97	92.3902
2390.91	120.8
2389.86	99.468
2388.8	82.8778
2387.74	106.542
2386.69	89.9553
2385.63	82.8414
2384.57	104.128
2383.52	89.9157
2382.46	70.9757
2381.4	92.2549
2380.35	80.4156
2379.29	106.417
2378.23	108.766
2377.18	92.2008
2376.12	92.1873
2375.06	89.8103
2374	80.3448
2372.94	85.0585
2371.89	94.4956
2370.83	99.2059
2369.77	82.6594
2368.71	96.8154
2367.65	94.4402
2366.59	101.508
2365.53	84.9713
2364.47	115.638
2363.41	110.902
2362.35	92.0117
2361.29	80.2036
2360.23	101.419
2359.17	94.3295
2358.11	87.2419
2357.05	103.732
2355.99	101.36
2354.93	98.9878
2353.87	84.8342
2352.81	96.6026
2351.75	96.5884
2350.69	105.996
2349.63	117.756
2348.57	91.8364
2347.5	98.8862
2346.44	89.4553
2345.38	98.8572
2344.32	82.3689
2343.25	96.4751
2342.19	101.166
2341.13	115.266
2340.07	87.0245
2339	101.122
2337.94	84.6477
2336.88	96.3901
2335.81	101.077
2334.75	105.763
2333.69	108.097
2332.62	77.5368
2331.56	115.113
2330.49	93.9563
2329.43	108.034
2328.36	100.973
2327.3	105.654
2326.23	96.2487
2325.17	98.5817
2324.1	103.261
2323.04	103.246
2321.97	119.654
2320.91	89.1406
2319.84	117.273
2318.77	110.22
2317.71	98.4804
2316.64	107.844
2315.58	110.172
2314.51	100.781
2313.44	100.766
2312.38	86.6928
2311.31	81.9947
2310.24	74.9555
2309.17	79.6286
2308.11	88.9835
2307.04	98.3358
2305.97	70.2295
2304.9	100.648
2303.83	72.5492
2302.77	100.618
2301.7	72.5278
2300.63	93.5705
2299.56	88.879
2298.49	98.2202
2297.42	93.5293
2296.35	100.529
2295.28	107.527
2294.21	102.837
2293.14	107.495
2292.07	102.807
2291	98.1191
2289.93	93.433
2288.86	91.0838
2287.79	84.065
2286.72	100.396
2285.65	100.381
2284.58	100.367
2283.51	109.687
2282.44	93.3369
2281.36	95.6562
2280.29	88.6439
2279.22	95.6281
2278.15	93.282
2277.08	102.595
2276	100.249
2274.93	100.234
2273.86	100.219
2272.79	86.2223
2271.71	95.5296
2270.64	90.8563
2269.57	95.5015
2268.49	104.803
2267.42	107.116
2266.35	90.8028
2265.27	79.1497
2264.2	97.7588
2263.12	95.4172
2262.05	100.057
2260.98	83.7563
2259.9	79.0915
2258.83	120.946
2257.75	106.975
2256.68	99.9833
2255.6	86.0195
2254.52	79.0333
2253.45	92.9666
2252.37	99.9244
2251.3	104.557
2250.22	95.2487
2249.14	97.5575
2248.07	95.2206
2246.99	113.784
2245.91	106.801
2244.84	92.8571
2243.76	102.128
2242.68	99.792
2241.61	83.5345
2240.53	74.2419
2239.45	74.231
2238.37	88.1363
2237.29	90.4424
2236.22	74.1982
2235.14	97.3708
2234.06	104.31
2232.98	101.977
2231.9	95.0104
2230.82	94.9964
2229.74	104.249
2228.66	97.2847
2227.59	88.0065
2226.51	81.0467
2225.43	99.5569
2224.35	101.857
2223.27	106.471
2222.19	97.1987
2221.11	101.812
2220.02	104.111
2218.94	87.9027
2217.86	87.8898
2216.78	94.8145
2215.7	85.5517
2214.62	92.4746
2213.54	90.1495
2212.46	108.626
2211.37	108.61
2210.29	120.146
2209.21	71.615
2208.13	108.562
2207.05	117.783
2205.96	80.8199
2204.88	96.9695
2203.8	99.2637
2202.71	103.865
2201.63	115.389
2200.55	106.142
2199.46	92.2838
2198.38	89.9634
2197.3	87.6437
2196.21	103.773
2195.13	87.6179
2194.04	89.9103
2192.96	92.2021
2191.87	99.1026
2190.79	106.001
2189.7	119.81
2188.62	115.185
2187.53	92.1341
2186.45	80.6054
2185.36	99.0149
2184.28	85.1863
2183.19	82.8717
2182.1	101.273
2181.02	94.3538
2179.93	98.9418
2178.84	94.3259
2177.76	103.513
2176.67	101.198
2175.58	82.7861
2174.5	112.664
2173.41	124.142
2172.32	91.9438
2171.23	91.9302
2170.15	89.6187
2169.06	101.093
2167.97	98.7812
2166.88	101.063
2165.79	98.752
2164.7	101.034
2163.61	96.4269
2162.53	91.8216
2161.44	110.17
2160.35	84.9099
2159.26	100.959
2158.17	78.0022
2157.08	96.3414
2155.99	107.795
2154.9	103.192
2153.81	84.8346
2152.72	110.039
2151.63	107.731
2150.53	116.882
2149.44	105.408
2148.35	109.974
2147.26	116.83
2146.17	100.78
2145.08	114.506
2143.99	93.8809
2142.89	96.1564
2141.8	96.1422
2140.71	100.705
2139.62	109.844
2138.52	98.3876
2137.43	96.0853
2136.34	96.0711
2135.25	107.492
2134.15	107.476
2133.06	98.3149
2131.97	93.7282
2130.87	109.714
2129.78	89.1297
2128.68	93.6866
2127.59	102.812
2126.5	86.8058
2125.4	95.9291
2124.31	100.482
2123.21	93.6173
2122.12	95.8865
2121.02	102.72
2119.93	98.1404
2118.83	102.69
2117.73	102.675
2116.64	109.503
2115.54	104.925
2114.45	86.6646
2113.35	100.334
2112.25	100.319
2111.16	88.9057
2110.06	100.289
2108.96	95.7163
2107.87	104.817
2106.77	88.8531
2105.67	97.9517
2104.57	102.492
2103.48	91.0909
2102.38	84.2466
2101.28	102.447
2100.18	111.537
2099.08	97.8647
2097.98	95.5746
2096.89	97.8357
2095.79	90.9965
2094.69	93.2575
2093.59	86.421
2092.49	102.326
2091.39	95.4897
2090.29	118.208
2089.19	86.3698
2088.09	97.7198
2086.99	104.522
2085.89	97.6908
2084.79	106.762
2083.69	113.56
2082.59	88.5639
2081.49	84.0097
2080.38	106.699
2079.28	93.0642
2078.18	93.0504
2077.08	95.3058
2075.98	88.4851
2074.88	117.963
2073.77	102.068
2072.67	99.785
2071.57	92.9677
2070.47	97.4882
2069.36	115.608
2068.26	81.5939
2067.16	113.308
2066.05	101.962
2064.95	113.274
2063.85	106.462
2062.74	97.3871
2061.64	88.3147
2060.53	92.8299
2059.43	97.3437
2058.33	122.227
2057.22	90.5254
2056.12	101.826
2055.01	79.1863
2053.91	90.4851
2052.8	85.9481
2051.69	90.4583
2050.59	104.012
2049.48	97.2138
2048.38	88.1576
2047.27	119.786
2046.16	108.469
2045.06	88.1183
2043.95	99.4008
2042.85	81.3158
2041.74	85.8207
2040.63	92.5822
2039.52	108.373
2038.42	88.0399
2037.31	106.084
2036.2	92.5272
2035.09	92.5135
2033.98	81.2193
2032.88	94.7418
2031.77	87.9615
2030.66	87.9484
2029.55	87.9353
2028.44	99.1943
2027.33	99.1796
